Rank;Value;Player Name;Status;Games Played;Total Minutes;PTS;TPM;REB;AST;STL;BLK;TOV;FG%;FGA;FT%;FTA;zPTS;zTPM;zAST;zREB;zSTL;zBLK;zTOV;zFG%;zFT%
88;0.4572648157886563;DeMar DeRozan;;69;34.6;21.3;1.254;3.71;4.03;0.5;0.36;1.19;0.46;16.67;0.85;5.63;1.7789210877749941;0.1443155610360148;0.991947893874008;-0.02067349595130868;-0.45300217496072254;-0.17443362389121983;-0.016336097908622026;-0.3572007526969556;2.2218449448217186
89;0.4352705464443161;Toumani Camara;;75;32.4;13.2;1.9758;5.73;2.3;1.54;0.6;1.43;0.46;10.66;0.73;1.91;0.5531184970529693;0.9290876469349866;0.06568368222568138;0.8056819323214846;2.166075919319139;0.39153985105196515;-0.30994893639702176;-0.25151932699165463;-0.43228434751870465
90;0.43136142554846035;Nic Claxton;;66;27.4;11.6;0.06760000000000001;7.8;2.4;0.92;1.7;1.3;0.61;8.4;0.52;2.5;0.31098465197207564;-1.1455896796269665;0.11922496613598932;1.6524917028782573;0.6047024400369138;2.9855849445415634;-0.15090864888247205;2.5052168572993354;-2.9994544044185534
91;0.4288689889777622;Robert Williams III;;38;21.4;6.8;0.0252;7.06;1.26;0.73;1.49;0.88;0.65;4.61;0.77;0.92;-0.4154168832706055;-1.1916887880255764;-0.49114567044152047;1.349767437075353;0.12621701896655438;2.4903581539662767;0.3629138184722276;1.7436085984403005;-0.11479278438314938
92;0.4271025887045755;Anfernee Simons;;67;30.5;19;3.1008;2.49;4.92;0.85;0.06;2.01;0.44;15.31;0.91;2.74;1.4308536854712093;2.1522361598697928;1.4684653206757479;-0.5197594476804213;0.42841833753730757;-0.8819004675702011;-1.019513296077321;-0.9935592830267228;1.778682289141788
93;0.42704127605494263;Dereck Lively II;;67;23.6;8.5;0;7.32;1.87;0.6;1.62;1.14;0.7;5.24;0.63;1.8;-0.1581496728721559;-1.2190873147153158;-0.16454383858864235;1.4561300169520492;-0.20116774281842825;2.7969271195605017;0.04483324344312798;2.5556077063645506;-1.2671780328312041
94;0.4223639830904262;Cason Wallace;;77;27.6;9.9;1.2207;3.08;2.64;1.8;0.42;1;0.51;7.85;0.81;0.76;0.053717441573626165;0.10811036505314443;0.24772404752072832;-0.278398208729457;2.8208454428891043;-0.032940255155423585;0.2161073992280277;0.6442581863129596;0.021851429121125913
95;0.41553987713348634;Devin Vassell;New Contract;63;28.4;14.8;2.6334;4.04;2.32;1.26;0.43;1.2;0.45;12.44;0.83;1.2;0.7952523421338633;1.6440587243624787;0.07639193900774296;0.11432516312295952;1.4609395093207145;-0.009358027032790855;-0.028569966178972027;-0.5510687484752704;0.23788795794065123
96;0.4093349600065713;Jrue Holiday;New Team;56;31.4;11.3;1.9794999999999998;4.58;5.16;1.2;0.51;1.66;0.43;9.77;0.89;1.11;0.2655845560194082;0.9331104464886386;1.596964402060487;0.3352320597899438;1.3098388500353377;0.17929979794827086;-0.5913279066150715;-0.8678943060060936;0.5232067403382212
97;0.4083214994726594;Donte DiVincenzo;New Contract;66;29.5;13.6;3.224;4.11;4.08;1.31;0.33;1.81;0.43;10.91;0.79;1.18;0.6136519583231929;2.2861845125751867;1.0187185358291617;0.14296124232053167;1.5868567253918617;-0.2451803082591179;-0.7748359306703215;-0.9616874030139879;0.008224162757427234
98;0.4039296481687009;Brandon Ingram;New Contract;58;32.6;19;1.7315999999999998;5.44;4.8;0.72;0.56;2.88;0.48;15.05;0.82;3.46;1.4308536854712093;0.6635828763939376;1.4042157799833783;0.6870467470744004;0.10103357575232493;0.2972109385614345;-2.0838598355977704;0.3203458842293769;0.8149371816500165
99;0.4008112361789439;Payton Pritchard;;74;32.6;16.5;3.5200000000000005;4.56;4.3;0.88;0.21;1.96;0.44;13.4;0.84;1.33;1.0525195525323128;2.6080084768673673;1.136509360431839;0.3270503228763516;0.5039686671799959;-0.5281670457307105;-0.9583439547255713;-0.877600918504765;0.343356664683675
100;0.3959612591329489;Tobias Harris;Unrestricted Free Agent;69;29.6;12.8;1.3572;5.09;2.05;0.94;0.73;1.12;0.47;10.11;0.87;2.12;0.4925850357827461;0.25651905128923436;-0.06816952755008832;0.54386635108654;0.6550693264653724;0.6981088166461904;0.06930097998382771;-0.023841413897765045;0.940212712390482
101;0.3922683674156814;Donovan Clingan;;62;26.6;10.9;0.3016;10.19;1.81;0.7;1.68;1.42;0.55;8.21;0.59;2.65;0.20505109474918476;-0.891174788936527;-0.1966686089348271;2.6302092640525023;0.05066668932386601;2.938420488296298;-0.29771506812667176;1.384886050116211;-2.2932598137989033
102;0.39074667236365357;Naz Reid;Restricted Free Agent;75;27.5;14.1;2.3088;5.99;2.35;0.7;0.88;1.36;0.46;11.46;0.77;1.69;0.6893187849109721;1.2911396067636893;0.09245432418083546;0.9120445121981806;0.05066668932386601;1.0518422384856811;-0.22431185850457205;-0.26558673806723776;-0.08084750801853287
103;0.38916066788063997;Julius Randle;New Contract;69;33.5;18.2;1.6624999999999999;7.13;4.91;0.72;0.25;2.73;0.48;13.3;0.8;4.71;1.3097867629307622;0.5884543766216754;1.4631111922847173;1.3784035162729251;0.10103357575232493;-0.4338381332401796;-1.9003518115425206;0.27564623286125617;0.7202002989847993
104;0.38901449771022434;Zach LaVine;Player Option;67;35.7;21.4;2.8280000000000003;3.36;3.06;0.64;0.07;2.3;0.49;16.57;0.86;2.8;1.7940544530925495;1.8556362360221352;0.47259743994402137;-0.1638538919391689;-0.10043396996151044;-0.8583182394475684;-1.3742954759174708;0.7164772495685046;1.1592666780305267
105;0.3828239672475816;Brandin Podziemski;New Contract;69;29.5;14;2.3712;5.37;3.42;1.16;0.18;1.26;0.46;11.02;0.76;2.05;0.6741854195934163;1.358983577614473;0.6653460620211297;0.6584106678768282;1.2091050771784198;-0.5989137300986086;-0.10197317580107203;-0.2578496619756654;-0.16187853118068626
106;0.3816662504178161;Aaron Nesmith;;69;29.6;13.3;2.0991999999999997;4.42;1.48;0.92;0.49;1.24;0.48;9.49;0.87;2.37;0.5682518623705254;1.0632534482649019;-0.37335484583884315;0.26977816448120767;0.6047024400369138;0.1321353417030054;-0.07750543926037202;0.1783287061683858;1.0694065758346205
107;0.3812005920473923;Cam Thomas;New Contract;52;27.6;20.5;2.627;2.88;3.92;0.58;0.13;2.16;0.44;15.2;0.88;5.1;1.657854165234547;1.6371003683777825;0.9330524815726691;-0.36021557786537717;-0.2515346292468872;-0.7168248707117721;-1.2030213201325712;-0.9868810526092289;2.721275763807369
108;0.3810309489311127;Bennedict Mathurin;;74;31.5;18.6;1.6956;5.64;2.2;0.77;0.34;1.92;0.46;12.81;0.83;6.11;1.370320224200986;0.6244421239800241;0.012142398315373696;0.7688641162103202;0.2269507918234722;-0.22159808013648516;-0.9094084816441713;-0.28932549425728055;1.846890941887775
109;0.3728165402794593;Norman Powell;Unrestricted Free Agent;68;34.4;18.2;2.8699999999999997;3.07;2.02;1.02;0.18;1.61;0.48;12.92;0.8;3.62;1.3097867629307622;1.9013004471717005;-0.08423191272318058;-0.28248907718625305;0.856536872179208;-0.5989137300986086;-0.5301585652633218;0.2659400228498926;0.5175780426549346
110;0.37172106971794716;Cam Whitmore;;77;27.4;17.7;2.1904;6.01;1.91;0.9;0.48;1.31;0.47;13.95;0.75;3.25;1.234119936342983;1.1624100210468171;-0.1431273250245193;0.9202262491117724;0.5543355536084549;0.10855311358037266;-0.16314251715282205;-0.008561297263857858;-0.3193241067876766
111;0.37114582722356043;Neemias Queta;New Contract;72;24.1;9.2;0.0864;7.43;1.66;0.55;1.1;1.03;0.63;6.23;0.75;1.67;-0.052216115649265;-1.1251495089219228;-0.276980534800289;1.5011295699768052;-0.3270849588895753;1.5706512571836009;0.1794057944169777;2.110164737544202;-0.23960779584848962
112;0.3705313607273162;Herbert Jones;;73;32.4;10.3;0.9702000000000001;4.01;3.11;1.76;0.57;1.72;0.45;8.46;0.86;2.04;0.11425090284384966;-0.16424403716033892;0.49936808189917525;0.1020525577525714;2.7201116700321863;0.320793166684067;-0.6647311162371715;-0.3952608040536996;0.8024418247852065
113;0.3631724174192414;Andrew Wiggins;Player Option;72;32.6;18.2;2.1508000000000003;4.85;3.42;1.06;0.85;2.26;0.44;14.21;0.77;4.48;1.3097867629307622;1.1193551933915122;0.6653460620211297;0.44568550812343577;0.9572706450361258;0.9810955541177829;-1.3253600028360708;-0.9267769788517727;0.0421490128402678
114;0.3603526293517048;Bobby Portis;;68;24.7;13.7;1.3377000000000001;7.95;2.24;0.8;0.47;1.13;0.47;11.93;0.81;1.54;0.6287853236407486;0.23531781039836452;0.03355891187949687;1.7138547297301976;0.30250112146616054;0.08497088545773994;0.05706711171347798;-0.016599275284820015;0.20371704516397693
115;0.3501739056890582;Jalen Suggs;;61;30.4;13.1;1.7292;3.81;3.27;1.51;0.84;2.24;0.43;10.85;0.82;2.54;0.5379851317354135;0.6609734928996771;0.5850341361556679;0.020235188616651405;2.0905255896764503;0.9575133259951502;-1.3008922662953712;-0.9567509242240989;0.5569414766419838
116;0.3398632842633452;Mitchell Robinson;Unrestricted Free Agent;69;24.4;7.4;0;8.42;0.79;1.01;1.48;0.76;0.67;4.78;0.52;1.96;-0.32461669136527027;-1.2190873147153158;-0.7427897048199675;1.9061255471996097;0.8313534289649785;2.4667759258436432;0.5097202377164275;2.0164158951733175;-2.385127765627316
117;0.3306856900198846;Sam Hauser;;69;27.6;12.1;3.2718;4.83;1.66;0.72;0.29;0.79;0.45;9.16;0.88;0.77;0.38665147855985493;2.338154733835883;-0.276980534800289;0.43750377120984396;0.10103357575232493;-0.3395092207496488;0.4730186329053775;-0.42266421136402904;0.2789629848296439
118;0.327256149326472;Jay Huff;New Team, New Contract;69;23.3;9.9;1.517;4.56;1.08;0.59;1.27;0.92;0.51;7.2;0.8;1.25;0.053717441573626165;0.4302605022821072;-0.5875199814800746;0.3270503228763516;-0.22635118603265772;1.9715491352683567;0.3139783453908276;0.5856067099370639;0.07701405412264714
119;0.3259532831959254;Paolo Banchero;;73;34.5;24.9;1.9668;7.85;4.66;0.8;0.56;2.95;0.45;18.72;0.74;8.08;2.3237222392070045;0.9193024588315082;1.3292579825089474;1.6729460451622373;0.30250112146616054;0.2972109385614345;-2.1694969134902204;-0.7969164597735968;-0.9449478637101463
120;0.32043181212200167;Ryan Kalkbrenner;;77;24.6;9;0.11889999999999998;5.81;1.11;0.37;1.73;0.98;0.62;6.16;0.7;1.83;-0.0824828462843766;-1.0898141074371395;-0.5714575963069822;0.8384088799758522;-0.7803869367457051;3.056331628909461;0.24057513576872772;1.9529042200752713;-0.680192068857094
121;0.31654437956455883;Kevin Porter Jr.;Unrestricted Free Agent, New Contract;73;27.6;15.8;1.1506999999999998;5.25;5.56;1.2;0.17;2.75;0.47;11.58;0.8;4.63;0.9465859953094219;0.032003346470534204;1.8111295377017183;0.6093202463952762;1.3098388500353377;-0.6224959582212412;-1.9248195480832206;-0.017991994248849532;0.7053289407220521
122;0.3124696477544667;Aaron Gordon;;66;32.4;14.5;1.4478;4.81;3.1;0.54;0.33;1.32;0.53;9.65;0.79;3.53;0.7498522461811956;0.3550232781975841;0.4940139535081446;0.42932203429625176;-0.3522684021038047;-0.2451803082591179;-0.17537638542317205;1.2228524112989698;0.33398800209414886
123;0.3099287246945639;De'Andre Hunter;New Team;66;31.4;16.4;2.5311000000000003;5.12;1.83;0.81;0.39;1.44;0.45;12.66;0.81;2.84;1.0373861872147567;1.5328337529196072;-0.18596035215276552;0.5561389564569281;0.32768456468039003;-0.10368693952332164;-0.32218280466737176;-0.5596812479156575;0.5068264052385095
124;0.3092844677810364;Isaiah Jackson;Restricted Free Agent, New Team;51;20.3;9.6;0.024;5.79;1.19;0.8;1.67;1.21;0.6;6.15;0.69;3.11;0.008317345620958485;-1.1929934797727066;-0.528624569178736;0.8302271430622604;0.30250112146616054;2.914838260173665;-0.04080383444932203;1.6843993832190354;-1.194301160111988
125;0.30515607354868507;Adem Bona;;71;20.6;8.4;0.0068000000000000005;6.87;0.6;0.61;1.68;1.41;0.7;4.93;0.66;2.14;-0.1732830381897117;-1.2116940614815768;-0.8445181442495524;1.272040936396229;-0.1759842996041988;2.938420488296298;-0.28548119985632175;2.4006266791752418;-1.1737226985482416
126;0.3039060151485847;Alex Caruso;Player Option;52;19.4;7.7;1.1088;2.86;2.53;1.48;0.58;0.65;0.47;5.9;0.83;1.22;-0.27921659541260274;-0.013552140366770838;0.1888286352193895;-0.36839731477896914;2.014975260033762;0.3443753948066997;0.6442927886902774;-0.04059383343646499;0.24444194158194127
127;0.30373519559789497;Reed Sheppard;;62;27.7;12.5;2.479;3.24;4.76;1.52;0.66;2.26;0.4;11.35;0.8;1.1;0.4471849398300784;1.476188386231693;1.3827992664192552;-0.21294431342072082;2.11570903289068;0.5330332197877615;-1.3253600028360708;-1.7321240259020063;0.04913025738038477
128;0.2998497648397492;Khris Middleton;Unrestricted Free Agent;48;25.3;13.4;1.4069999999999998;4.3;4.66;0.86;0.22;1.88;0.49;10.07;0.84;2.43;0.5833852276880812;0.31066375879514824;1.3292579825089474;0.22068774299965557;0.453601780751537;-0.5045848176080777;-0.8604730085627713;0.4102874773087174;0.7558217396765053
129;0.29588098078459474;Chris Boucher;;62;23.6;12.3;1.6239999999999999;6.76;0.89;0.63;0.68;0.85;0.49;9.35;0.77;1.96;0.4169182091949668;0.5465955164012398;-0.6892484209096595;1.2270413833714728;-0.1256174131757399;0.580197676033027;0.3996154232832776;0.3763710717660985;-0.06894461890333035
130;0.29331376519045393;Daniel Gafford;Unrestricted Free Agent, New Team, New Contract;57;20.2;9;0;6.01;1.32;0.46;1.54;0.94;0.68;5.36;0.67;2.55;-0.0824828462843766;-1.2190873147153158;-0.4590209000953357;0.9202262491117724;-0.5537359478176402;2.60826929457944;0.28951060885012775;2.384440104495187;-1.248295361409773
131;0.28595918401008746;Al Horford;;55;28.5;8.6;1.9110000000000003;6.57;2.57;0.59;0.85;0.88;0.43;7.37;0.86;0.44;-0.1430163075546001;0.858634292589942;0.21024514878351266;1.149314882692349;-0.22635118603265772;0.9810955541177829;0.3629138184722276;-0.6704351544105155;0.051231607432746094
132;0.2809322419080445;Kevin Huerter;New Team;63;27.4;12.6;2.6296;3.18;3.24;1.03;0.32;1.03;0.45;10.42;0.74;0.72;0.4623183051476342;1.6399272004965655;0.5689717509825757;-0.23748952416149688;0.8817203153934374;-0.2687625363817506;0.1794057944169777;-0.47199034452261684;-0.22571078419892612
133;0.2809306555618715;Scotty Pippen Jr.;New Contract, New Team;72;25.3;12.2;1.4062999999999999;3.5;4.93;1.38;0.48;2;0.48;9.09;0.73;2.95;0.40178484387741076;0.30990268860932224;1.4738194490667786;-0.10658173354402478;1.7631408278914673;0.10855311358037266;-1.0072794278069712;0.16811164299853237;-0.5830755046160438
134;0.2779996782001851;Taylor Hendricks;;63;26.5;8.6;1.6502;5.56;1;0.98;1.17;0.85;0.42;7.26;0.77;1.05;-0.1430163075546001;0.5750812862135882;-0.630353008608321;0.7361371685559521;0.7558030993222902;1.7357268540420294;0.3996154232832776;-0.8179356477541516;-0.10906176369839901
135;0.27647640010811175;Kyle Filipowski;;77;24.4;12.7;1.3195;7.45;1.83;0.76;0.58;1.33;0.53;9.47;0.67;2.17;0.47745167046519005;0.21552998556688566;-0.18596035215276552;1.5093113068903974;0.20176734860924275;0.3443753948066997;-0.18761025369352205;1.1988476180764336;-1.0854251175955558
136;0.27126811582567245;T.J. McConnell;;74;23.7;10.1;0.504;2.92;6.18;1.35;0.29;1.9;0.51;8.43;0.8;1.21;0.08398417220873777;-0.6711167809205227;2.143085497945627;-0.3438521040381931;1.6875904982487795;-0.3395092207496488;-0.8849407451034713;0.6965933498483773;0.0695783749913671
137;0.26734671301669355;Andrew Nembhard;;69;32.6;12.6;1.365;3.53;6.36;1.23;0.2;2.19;0.45;9.8;0.8;2.92;0.4623183051476342;0.26499954764558237;2.2394598089841815;-0.09430912817363685;1.385389179678026;-0.5517492738533432;-1.239722924943621;-0.4477187551906141;0.38745365785603275
138;0.25019641524579456;Lonzo Ball;Player Option, New Contract, New Team;52;23.6;8.4;2.1456;3.8;3.46;1.41;0.52;1.18;0.38;7.57;0.83;0.7;-0.1732830381897117;1.1137015291539465;0.6867625755852529;0.016144320159855306;1.8386911575341556;0.20288202607090358;-0.0041022296382720235;-1.503066970373386;0.074038366909407
139;0.24575545933350598;Dejounte Murray;;15;25.7;13.7;1.6626;5.04;5.16;1.19;0.28;2.16;0.42;11.88;0.81;2.61;0.6287853236407486;0.5885631009339365;1.596964402060487;0.52341200880256;1.2846554068211082;-0.3630914488722814;-1.2030213201325712;-1.2976677038622884;0.4531993646098549
140;0.24098319621351205;Isaiah Stewart;;66;22.4;6.9;0.3024;5.62;1.55;0.37;1.59;0.98;0.59;4.77;0.73;1.28;-0.40028351795304956;-0.89030499443844;-0.3358759471016276;0.7606823792967283;-0.7803869367457051;2.726180435192604;0.24057513576872772;1.1892019161789142;-0.34093970427654363
141;0.23748926209376864;Draymond Green;Player Option;69;28.6;8.6;1.1625;5.87;6;1.4;0.82;2.56;0.41;7.62;0.7;1.85;-0.1430163075546001;0.04483281531731734;2.046711186907073;0.8629540907166285;1.8135077143199263;0.9103488697498847;-1.6923760509465708;-1.019630916788807;-0.6859280428769341
142;0.2284022887643992;Goga Bitadze;;75;20.6;7.1;0.1032;6.35;1.7;0.74;1.31;0.88;0.59;4.86;0.66;1.91;-0.37001678731793797;-1.1068838244620964;-0.25556402123616584;1.0593157766428365;0.15140046218078385;2.0658780477588876;0.3629138184722276;1.2128485816678387;-1.064271454826781
143;0.2270198891819921;Grayson Allen;;72;27.3;11.6;2.3394;3;3.12;0.94;0.34;1.41;0.46;8.42;0.81;1.86;0.31098465197207564;1.324409246315516;0.5047222102902061;-0.31112515638382504;0.6550693264653724;-0.22159808013648516;-0.28548119985632175;-0.21213057598001545;0.2783285799514063
144;0.2245898178264376;Caris LeVert;;65;27.5;13.6;1.8576;3.67;3.22;1;0.4;1.16;0.46;10.75;0.74;2.58;0.6136519583231929;0.8005755098426361;0.5582634942005141;-0.03703696977849272;0.8061699857507492;-0.08010471140068891;0.020365506902427978;-0.25310191073765653;-0.4074745026647438
145;0.22168456595905253;CJ McCollum;Unrestricted Free Agent, New Team;54;29.5;18.6;2.7056;3.67;4.57;0.65;0.38;2.25;0.45;15.25;0.76;3.04;1.370320224200986;1.722557677814828;1.2810708269896705;-0.03703696977849272;-0.07525052674728099;-0.12726916764595436;-1.313126134565721;-0.6610738549638546;-0.16503098167270813
146;0.22095342790558578;Malik Monk;;59;25.6;14.5;1.9498999999999997;3.02;4.14;0.7;0.49;2.02;0.46;11.79;0.85;2.05;0.7498522461811956;0.9009280500594204;1.0508433061753464;-0.302943419470233;0.05066668932386601;0.1321353417030054;-1.0317471643476712;-0.2713895451359138;0.7102353466612562
147;0.2182758775182635;Brook Lopez;New Team, New Contract;66;20.7;9.2;1.1628;3.32;1.02;0.31;1.3;0.69;0.52;6.77;0.85;1.25;-0.052216115649265;0.04515898825409991;-0.6196447518262593;-0.18021736576635294;-0.9314875960310818;2.042295819636255;0.5953573156088775;0.6927911111133978;0.3724454923247002
148;0.2170888432328886;Santi Aldama;;73;26.7;12.2;2.0202;5.99;3.16;0.81;0.59;1.24;0.45;10.06;0.65;1.66;0.40178484387741076;0.9773612415788135;0.5261387238543294;0.9120445121981806;0.32768456468039003;0.36795762292933243;-0.07750543926037202;-0.45789716362016336;-1.023769317141924
149;0.2117527467251207;Jaden Ivey;;71;31.6;19.1;2.1528;3.92;4.24;1.03;0.4;2.6;0.46;15;0.74;4.18;1.4459870507887653;1.1215296796367293;1.1043845900856544;0.06523474164140741;0.8817203153934374;-0.08010471140068891;-1.7413115240279708;-0.32783503207668163;-0.5638303895145659
150;0.21038482120213864;Kelly Oubre Jr.;;66;32.4;12.6;1.054;4.7;1.44;1.33;0.46;1.25;0.48;10.06;0.75;2.61;0.4623183051476342;-0.07313306348572847;-0.3947713594029663;0.38432248127149593;1.6372236118203205;0.06138865733510734;-0.08973930753072203;0.1928880211854274;-0.28703395552132077
151;0.21020994582428004;Obi Toppin;;78;23.6;13.1;1.7501000000000002;4.99;2.42;0.55;0.44;1.33;0.51;9.51;0.75;2;0.5379851317354135;0.6836968741621994;0.1299332229180509;0.5029576665185801;-0.3270849588895753;0.014224201089841874;-0.18761025369352205;0.7940450336729494;-0.25625740509541733
152;0.20851226516326235;Quentin Grimes;New Contract;71;28.4;12.6;2.318;4.17;2.63;1.04;0.35;1.42;0.45;9.81;0.75;2.07;0.4623183051476342;1.3011422434916895;0.24236991912969744;0.16750645306130754;0.9069037586076669;-0.19801585201385258;-0.29771506812667176;-0.44811023243790404;-0.259789140390206
153;0.20748667773584006;Jalen Green;;79;35.4;21.6;2.7895;5.15;5.43;0.87;0.35;2.84;0.42;17.95;0.75;4.82;1.8243211837276616;1.813777375801699;1.741525868618318;0.5684115618273162;0.47878522396576645;-0.19801585201385258;-2.0349243625163704;-1.9279650156753245;-0.39853588411265306
154;0.202061642921908;Zaccharie Risacher;Restricted Free Agent;76;28;15;2.1394;3.98;1.47;0.78;0.6;1.41;0.49;11.6;0.71;2.13;0.8255190727689748;1.1069606217937729;-0.37870897422987393;0.08977995238218346;0.25213423503770166;0.39153985105196515;-0.28548119985632175;0.4823598390867861;-0.6655486117380164
155;0.2004114271941963;Josh Minott;;62;17.2;8.2;1.029;3.59;1.17;0.97;0.75;0.73;0.5;5.91;0.83;1.55;-0.2035497688248236;-0.10031414155094653;-0.5393328259607976;-0.06976391743286078;0.7306196561080608;0.7452732728914558;0.5464218425274775;0.3417660553267817;0.3525826716634194
156;0.2003817863766476;Ayo Dosunmu;New Team;73;25.7;11.3;1.3542;2.8;3.66;0.89;0.35;1.54;0.52;8.62;0.8;1.36;0.2655845560194082;0.2532573219214083;0.7938451434058688;-0.39294252551974523;0.5291521103942254;-0.19801585201385258;-0.44452148737087177;0.89961463881969;0.09746217173369735
157;0.19814480883113733;Jabari Smith Jr.;Unrestricted Free Agent;71;28.5;12.8;1.9498999999999997;7.01;1.12;0.46;0.54;1.1;0.44;10.36;0.83;2.09;0.4925850357827461;0.9009280500594204;-0.5661034679159515;1.329313094791373;-0.5537359478176402;0.25004648231616905;0.09376871652452771;-0.6930389142394395;0.5295402299790306
158;0.19710187747364194;Ty Jerome;;76;21.7;12.4;1.5047;2.68;4.1;1.1;0.05;1.64;0.47;9.6;0.85;2.21;0.43205157451252263;0.41688741187402;1.029426792611223;-0.44203294700129714;1.0580044178930437;-0.9054826956928338;-0.5668601700743715;-0.025870804388205906;0.7777933175286764
159;0.1964554928916783;Matisse Thybulle;;61;22.3;7.2;1.2096;2.87;1.28;1.69;0.66;0.66;0.45;6.16;0.65;0.72;-0.35488342200038203;0.0960419663921878;-0.48043741365945886;-0.36430644632217307;2.5438275675325794;0.5330332197877615;0.6320589204199274;-0.3052210371768911;-0.5320139189484467
160;0.1948867089967917;VJ Edgecombe;;77;27.3;12;1.6203;4.71;2.36;1.6;0.46;1.64;0.41;9.8;0.76;3.04;0.3715181132422991;0.5425727168475878;0.09780845257186614;0.38841334972829183;2.3171765786045153;0.06138865733510734;-0.5668601700743715;-1.2930063356114627;-0.16503098167270813
161;0.19362407641350096;Kyshawn George;;70;28.3;10.2;1.6596;5.04;2.93;1.11;0.64;1.53;0.43;8.53;0.75;1.66;0.09911753752629358;0.5853013715661103;0.4029937708606212;0.52341200880256;1.0831878611072732;0.4858687635424961;-0.43228761910052177;-0.7658737443483794;-0.23910326223494477
162;0.18881001161318553;Jonas Valančiūnas;New Team;71;17.8;9.9;0.1274;7.53;1.91;0.38;0.48;1.31;0.57;7.25;0.85;1.81;0.053717441573626165;-1.0805725408949653;-0.1431273250245193;1.5420382545447655;-0.7552034935314758;0.10855311358037266;-0.16314251715282205;1.5281287810635138;0.6088983903601742
163;0.18852836113443647;Scoot Henderson;;71;32.4;17.1;1.8359999999999999;3.91;6.81;1.02;0.32;3.33;0.44;13.97;0.78;3.82;1.1433197444376482;0.7770910583942878;2.4803955865805665;0.061143873184611494;0.856536872179208;-0.2687625363817506;-2.63438390776352;-0.9122062943045111;0.19362085388338782
164;0.1864751389544566;D'Angelo Russell;Unrestricted Free Agent;68;27.3;12.9;2.3346999999999998;2.46;5.56;0.86;0.45;2.07;0.41;10.82;0.84;2;0.5077184011003019;1.3192992036392548;1.8111295377017183;-0.5320320530508094;0.453601780751537;0.0378064292124746;-1.092916505699421;-1.420915935244078;0.5945853921791313
165;0.18385156607374883;Kentavious Caldwell-Pope;Player Option, New Team;66;27.7;9.4;1.8399999999999999;2.71;1.85;1.16;0.37;0.8;0.43;7.37;0.89;1.32;-0.021949385014153125;0.7814400308847227;-0.17525209537070394;-0.4297603416309092;1.2091050771784198;-0.1508513957685871;0.4607847646350275;-0.6704351544105155;0.6515825941604382
166;0.1833467462749811;Aaron Wiggins;Restricted Free Agent;72;21.6;12.7;1.8095999999999999;3.66;1.68;0.78;0.23;0.88;0.49;9.97;0.81;1.49;0.47745167046519005;0.7483878399574176;-0.2662722780182274;-0.041127838235288636;0.25213423503770166;-0.481002589485445;0.3629138184722276;0.4055768654277967;0.19205899285345746
167;0.1831004012077896;Keon Ellis;;74;22.7;6.4;1.4678;2.55;1.43;1.41;0.7;0.75;0.44;4.92;0.81;0.74;-0.47595034454082885;0.37676814064975844;-0.4001254877939971;-0.49521423693964534;1.8386911575341556;0.6273621322782922;0.5219541059867775;-0.3627700645014266;0.017188208197020844
168;0.1809370175759794;Jeremy Sochan;Restricted Free Agent;66;25.6;11.2;0.8118000000000001;6.25;2.41;0.87;0.48;1.51;0.54;8.13;0.7;2.26;0.2504511907018522;-0.3364633477815596;0.12457909452702022;1.0184070920748767;0.47878522396576645;0.10855311358037266;-0.40781988255982177;1.1954561839588878;-0.8035155102835798
169;0.17590158458781455;Jalen Smith;;54;17.2;9.3;1.071;6.57;1.16;0.3;0.72;0.6;0.51;7.17;0.8;1.18;-0.03708275033170893;-0.054649930401380394;-0.5446869543518283;1.149314882692349;-0.9566710392453113;0.6745265885235576;0.7054621300420274;0.5828997187197147;0.06400161564291118
170;0.17282767325352166;Ziaire Williams;New Contract;69;25.7;12;2.1456;3.96;1.18;0.99;0.44;1.07;0.43;9.76;0.83;1.89;0.3715181132422991;1.1137015291539465;-0.5339786975697668;0.08159821546859145;0.7809865425365197;0.014224201089841874;0.1304703213355777;-0.8670715595411119;0.46400039356579736
171;0.1699242659443806;Jared McCain;;70;25.6;15.6;2.2838;2.34;2.81;0.67;0.12;1.8;0.47;11.76;0.87;2.5;0.91631926467431;1.2639585286984711;0.33874423016825167;-0.5811224745323614;-0.024883640318822075;-0.7404070988344048;-0.7626020623999715;-0.01727573878163505;1.1365873848255874
172;0.16436395636700254;Gary Trent Jr.;;74;29.5;12.1;2.4320000000000004;2.67;1.58;1.09;0.06;0.62;0.42;9.45;0.85;1.9;0.38665147855985493;1.4250879594690835;-0.3198135619285352;-0.44612381545809326;1.0328209746788142;-0.8819004675702011;0.6809943935013274;-1.045341102922301;0.6468997489730731
173;0.1594755041328618;Buddy Hield;Unrestricted Free Agent;75;23.3;11.8;2.6949;3.24;1.45;0.85;0.28;0.82;0.44;9.53;0.83;0.86;0.3412513826071875;1.7109241764029148;-0.38941723101193554;-0.21294431342072082;0.42841833753730757;-0.3630914488722814;0.4363170280943276;-0.6426486301801538;0.12647023603911006
174;0.1565068785536124;Luguentz Dort;Unrestricted Free Agent;74;29.5;9.3;2.308;3.92;1.45;1.08;0.5;0.82;0.42;7.92;0.73;0.54;-0.03708275033170893;1.290269812265602;-0.38941723101193554;0.06523474164140741;1.0076375314645847;0.1557175698256381;0.4363170280943276;-0.8864687986267461;-0.23364599633865807
